user_id,tenant_label,match_rank,match_user_id,match_tenant_label,compatibility_score,explanation_short,explanation_long
22,Tenant_022,4,284,Tenant_284,78.1,"High compatibility driven by Privacy need, Sociability and Guest tolerance.","Tenant_022 matches well with Tenant_284 (score 78.1%). The strongest alignment is in Privacy need, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
22,Tenant_022,5,295,Tenant_295,77.86,"High compatibility driven by Routine structure, Sociability and Cleanliness.","Tenant_022 matches well with Tenant_295 (score 77.86%). The strongest alignment is in Routine structure, Sociability and Cleanliness, where their behavioural preferences are closely aligned."
23,Tenant_023,1,30,Tenant_030,84.52,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_023 matches well with Tenant_030 (score 84.52%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
23,Tenant_023,2,241,Tenant_241,81.9,"High compatibility driven by Privacy need, Routine structure and Cleanliness.","Tenant_023 matches well with Tenant_241 (score 81.9%). The strongest alignment is in Privacy need, Routine structure and Cleanliness, where their behavioural preferences are closely aligned."
23,Tenant_023,3,253,Tenant_253,81.67,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_023 matches well with Tenant_253 (score 81.67%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
23,Tenant_023,4,267,Tenant_267,81.67,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_023 matches well with Tenant_267 (score 81.67%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
23,Tenant_023,5,17,Tenant_017,81.19,"High compatibility driven by Cleanliness, Sleep schedule and Privacy need.","Tenant_023 matches well with Tenant_017 (score 81.19%). The strongest alignment is in Cleanliness, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
24,Tenant_024,1,178,Tenant_178,85.71,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_024 matches well with Tenant_178 (score 85.71%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
24,Tenant_024,2,228,Tenant_228,83.1,"High compatibility driven by Noise tolerance, Sleep schedule and Routine structure.","Tenant_024 matches well with Tenant_228 (score 83.1%). The strongest alignment is in Noise tolerance, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
24,Tenant_024,3,191,Tenant_191,82.62,"High compatibility driven by Noise tolerance, Routine structure and Sociability.","Tenant_024 matches well with Tenant_191 (score 82.62%). The strongest alignment is in Noise tolerance, Routine structure and Sociability, where their behavioural preferences are closely aligned."
24,Tenant_024,4,242,Tenant_242,80.24,"High compatibility driven by Cleanliness, Routine structure and Sociability.","Tenant_024 matches well with Tenant_242 (score 80.24%). The strongest alignment is in Cleanliness, Routine structure and Sociability, where their behavioural preferences are closely aligned."
24,Tenant_024,5,226,Tenant_226,78.57,"High compatibility driven by Cleanliness, Sociability and Guest tolerance.","Tenant_024 matches well with Tenant_226 (score 78.57%). The strongest alignment is in Cleanliness, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
25,Tenant_025,1,86,Tenant_086,83.57,"High compatibility driven by Cleanliness, Noise tolerance and Routine structure.","Tenant_025 matches well with Tenant_086 (score 83.57%). The strongest alignment is in Cleanliness, Noise tolerance and Routine structure, where their behavioural preferences are closely aligned."
25,Tenant_025,2,183,Tenant_183,83.1,"High compatibility driven by Cleanliness, Privacy need and Sociability.","Tenant_025 matches well with Tenant_183 (score 83.1%). The strongest alignment is in Cleanliness, Privacy need and Sociability, where their behavioural preferences are closely aligned."
25,Tenant_025,3,196,Tenant_196,80.24,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_025 matches well with Tenant_196 (score 80.24%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
25,Tenant_025,4,103,Tenant_103,78.81,"High compatibility driven by Noise tolerance, Sleep schedule and Shared spaces usage.","Tenant_025 matches well with Tenant_103 (score 78.81%). The strongest alignment is in Noise tolerance, Sleep schedule and Shared spaces usage, where their behavioural preferences are closely aligned."
25,Tenant_025,5,100,Tenant_100,77.86,"High compatibility driven by Cleanliness, Sleep schedule and Routine structure.","Tenant_025 matches well with Tenant_100 (score 77.86%). The strongest alignment is in Cleanliness, Sleep schedule and Routine structure, where their behavioural preferences are closely aligned."
26,Tenant_026,1,206,Tenant_206,90.95,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_026 matches well with Tenant_206 (score 90.95%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
26,Tenant_026,2,89,Tenant_089,82.62,"High compatibility driven by Noise tolerance, Routine structure and Cleanliness.","Tenant_026 matches well with Tenant_089 (score 82.62%). The strongest alignment is in Noise tolerance, Routine structure and Cleanliness, where their behavioural preferences are closely aligned."
26,Tenant_026,3,117,Tenant_117,80.24,"High compatibility driven by Sleep schedule, Privacy need and Guest tolerance.","Tenant_026 matches well with Tenant_117 (score 80.24%). The strongest alignment is in Sleep schedule, Privacy need and Guest tolerance, where their behavioural preferences are closely aligned."
26,Tenant_026,4,18,Tenant_018,80.0,"High compatibility driven by Sleep schedule, Privacy need and Sociability.","Tenant_026 matches well with Tenant_018 (score 80.0%). The strongest alignment is in Sleep schedule, Privacy need and Sociability, where their behavioural preferences are closely aligned."
26,Tenant_026,5,291,Tenant_291,79.76,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_026 matches well with Tenant_291 (score 79.76%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
27,Tenant_027,1,211,Tenant_211,92.38,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_027 matches well with Tenant_211 (score 92.38%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
27,Tenant_027,2,12,Tenant_012,84.29,"High compatibility driven by Cleanliness, Noise tolerance and Sociability.","Tenant_027 matches well with Tenant_012 (score 84.29%). The strongest alignment is in Cleanliness, Noise tolerance and Sociability, where their behavioural preferences are closely aligned."
27,Tenant_027,3,224,Tenant_224,82.62,"High compatibility driven by Noise tolerance, Sociability and Guest tolerance.","Tenant_027 matches well with Tenant_224 (score 82.62%). The strongest alignment is in Noise tolerance, Sociability and Guest tolerance, where their behavioural preferences are closely aligned."
27,Tenant_027,4,139,Tenant_139,82.38,"High compatibility driven by Sleep schedule, Routine structure and Cleanliness.","Tenant_027 matches well with Tenant_139 (score 82.38%). The strongest alignment is in Sleep schedule, Routine structure and Cleanliness, where their behavioural preferences are closely aligned."
27,Tenant_027,5,136,Tenant_136,80.0,"High compatibility driven by Cleanliness, Sociability and Noise tolerance.","Tenant_027 matches well with Tenant_136 (score 80.0%). The strongest alignment is in Cleanliness, Sociability and Noise tolerance, where their behavioural preferences are closely aligned."
28,Tenant_028,1,227,Tenant_227,85.24,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_028 matches well with Tenant_227 (score 85.24%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
28,Tenant_028,2,286,Tenant_286,83.57,"High compatibility driven by Noise tolerance, Sleep schedule and Sociability.","Tenant_028 matches well with Tenant_286 (score 83.57%). The strongest alignment is in Noise tolerance, Sleep schedule and Sociability, where their behavioural preferences are closely aligned."
28,Tenant_028,3,293,Tenant_293,81.19,"High compatibility driven by Noise tolerance, Sleep schedule and Privacy need.","Tenant_028 matches well with Tenant_293 (score 81.19%). The strongest alignment is in Noise tolerance, Sleep schedule and Privacy need, where their behavioural preferences are closely aligned."
28,Tenant_028,4,64,Tenant_064,80.95,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_028 matches well with Tenant_064 (score 80.95%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
28,Tenant_028,5,44,Tenant_044,80.24,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_028 matches well with Tenant_044 (score 80.24%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
29,Tenant_029,1,55,Tenant_055,87.38,"High compatibility driven by Noise tolerance, Privacy need and Routine structure.","Tenant_029 matches well with Tenant_055 (score 87.38%). The strongest alignment is in Noise tolerance, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
29,Tenant_029,2,52,Tenant_052,82.86,"High compatibility driven by Cleanliness, Noise tolerance and Privacy need.","Tenant_029 matches well with Tenant_052 (score 82.86%). The strongest alignment is in Cleanliness, Noise tolerance and Privacy need, where their behavioural preferences are closely aligned."
29,Tenant_029,3,170,Tenant_170,82.86,"High compatibility driven by Cleanliness, Privacy need and Routine structure.","Tenant_029 matches well with Tenant_170 (score 82.86%). The strongest alignment is in Cleanliness, Privacy need and Routine structure, where their behavioural preferences are closely aligned."
29,Tenant_029,4,253,Tenant_253,81.9,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_029 matches well with Tenant_253 (score 81.9%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
29,Tenant_029,5,30,Tenant_030,79.05,"High compatibility driven by Cleanliness, Noise tolerance and Sleep schedule.","Tenant_029 matches well with Tenant_030 (score 79.05%). The strongest alignment is in Cleanliness, Noise tolerance and Sleep schedule, where their behavioural preferences are closely aligned."
